Deployment Name,Warehouse NCR
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,05-02-2026,16-02-2026,IN28,Suspicious,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,2,40.76,815.1,855.86,-,10-02-2026,2,40.76,815.1,855.86,-,323,15-02-2026,2,40.76,815.1,855.86,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,05-02-2026,16-02-2026,IN28,Suspicious,RAW0000050,,Syrup - Brown Butter,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(700ML/910GM),560,-,560,2,56,1120,1176,-,10-02-2026,2,56,1120,1176,-,323,15-02-2026,2,56,1120,1176,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,05-02-2026,16-02-2026,IN28,Suspicious,RAW0000047,,Syrup- Roasted Hazelnut,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),640,-,640,1,32,640,672,-,10-02-2026,1,32,640,672,-,323,15-02-2026,0,-,0,0,near to  expiry received,No,1,640,0,0,0,0,Suspicious,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN59,Received,UNI0000036,,Blue Cap (Female),CT_81,UNIFORM - CAP/HEAD GEARS,-,UNIFORM,PCS.,250,-,250,1,12.5,250,262.5,-,09-02-2026,1,12.5,250,262.5,-,319,09-02-2026,1,12.5,250,262.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN59,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,1800,356.4,1980,2336.4,-,09-02-2026,1800,356.4,1980.0000000000002,2336.4,-,319,09-02-2026,1800,356.4,1980,2336.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island NSP - New Delhi,Coffee Island NSP - Main Store,09-02-2026,10-02-2026,IN24,Received,PKG0000001,48239090,Disposable - Cutlery Sleeve,CT_18,DISPOSABLE CUTLERY - CUTLERY POUCH,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,100,19.8,110,129.8,-,09-02-2026,100,19.8,110.00000000000001,129.8,-,320,11-02-2026,100,19.8,110,129.8,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island NSP - New Delhi,Coffee Island NSP - Main Store,09-02-2026,10-02-2026,IN24,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,500,99,550,649,-,09-02-2026,500,99,550,649,-,320,11-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island NSP - New Delhi,Coffee Island NSP - Main Store,09-02-2026,10-02-2026,IN24,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.9,-,6.9,300,372.6,2070,2442.6,-,09-02-2026,300,372.6,2070,2442.6,-,320,11-02-2026,300,372.6,2070,2442.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000004,,Beans - Ethiopian Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1063.33,-,1063.33,1,53.17,1063.33,1116.5,-,09-02-2026,1,53.17,1063.33,1116.5,-,322,11-02-2026,1,53.17,1063.33,1116.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3013.33,-,3013.33,1,150.67,3013.33,3164,-,09-02-2026,1,150.67,3013.33,3164,-,322,11-02-2026,1,150.67,3013.33,3164,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,1,54.67,1093.33,1148,-,09-02-2026,1,54.67,1093.33,1148,-,322,11-02-2026,1,54.67,1093.33,1148,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000006,,Beans - Kenya Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3463.33,-,3463.33,1,173.17,3463.33,3636.5,-,09-02-2026,1,173.17,3463.3300000000004,3636.5,-,322,11-02-2026,1,173.17,3463.33,3636.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,15,598.75,11974.95,12573.7,-,09-02-2026,15,598.75,11974.949999999999,12573.7,-,322,11-02-2026,15,598.75,11974.95,12573.7,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,30,1218.6,24372,25590.6,-,09-02-2026,30,1218.6,24372,25590.6,-,322,11-02-2026,30,1218.6,24372,25590.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000036,,Coffee Island MRD Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.35,-,0.35,220,13.86,77,90.86,-,09-02-2026,220,13.86,77,90.86,-,322,11-02-2026,220,13.86,77,90.86,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.7,-,1.7,1500,459,2550,3009,-,09-02-2026,1500,459,2550,3009,-,322,11-02-2026,1500,459,2550,3009,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,500,216,1200,1416,-,09-02-2026,500,216,1200,1416,-,322,11-02-2026,500,216,1200,1416,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,300,251.1,1395,1646.1,-,09-02-2026,300,251.1,1395,1646.1,-,322,11-02-2026,300,251.1,1395,1646.1,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000023,44190010,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,1000,5.5,110,115.5,-,09-02-2026,1000,5.5,110,115.5,-,322,11-02-2026,1000,5.5,110,115.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,1000,113.4,630,743.4,-,09-02-2026,1000,113.4,630,743.4,-,322,11-02-2026,1000,113.4,630,743.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1,-,1,400,72,400,472,with Sleeves.,09-02-2026,400,72,400,472,-,322,11-02-2026,400,72,400,472,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,4000,280.8,1560,1840.8,-,09-02-2026,4000,280.8,1560,1840.8,-,322,11-02-2026,4000,280.8,1560,1840.8,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,09-02-2026,500,99,550,649,-,322,11-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000145,,J1 Matcha Powder,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,PCS(20GM),126,-,126,5,31.5,630,661.5,-,09-02-2026,5,31.5,630,661.5,-,322,11-02-2026,5,31.5,630,661.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000031,,Kitchen Roll 1 Kg,CT_30,DISPOSABLE PACKAGING - KITCHEN ROLL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,115,-,115,8,165.6,920,1085.6,-,09-02-2026,8,165.6,920,1085.6,-,322,11-02-2026,8,165.6,920,1085.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,200,266.76,1482,1748.76,-,09-02-2026,200,266.76,1482,1748.76,-,322,11-02-2026,200,266.76,1482,1748.76,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000023,,Protein Powder - Espresso,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1450,-,1450,1,261,1450,1711,-,09-02-2026,1,261,1450,1711,-,322,11-02-2026,1,261,1450,1711,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.38,407.55,427.93,-,09-02-2026,1,20.38,407.55,427.93,-,322,11-02-2026,1,20.38,407.55,427.93,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,09-02-2026,10-02-2026,IN60,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.9,-,6.9,500,621,3450,4071,-,09-02-2026,500,621,3450,4071,-,322,11-02-2026,500,621,3450,4071,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000004,,Beans - Ethiopian Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1063.33,-,1063.33,1,53.17,1063.33,1116.5,-,09-02-2026,1,53.17,1063.33,1116.5,-,321,11-02-2026,1,53.17,1063.33,1116.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3013.33,-,3013.33,1,150.67,3013.33,3164,-,09-02-2026,1,150.67,3013.33,3164,-,321,11-02-2026,1,150.67,3013.33,3164,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,1,54.67,1093.33,1148,-,09-02-2026,1,54.67,1093.33,1148,-,321,11-02-2026,1,54.67,1093.33,1148,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000006,,Beans - Kenya Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3463.33,-,3463.33,1,173.17,3463.33,3636.5,-,09-02-2026,1,173.17,3463.3300000000004,3636.5,-,321,11-02-2026,1,173.17,3463.33,3636.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,10,399.17,7983.3,8382.47,-,09-02-2026,10,399.17,7983.3,8382.47,-,321,11-02-2026,10,399.17,7983.3,8382.47,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,30,1218.6,24372,25590.6,-,09-02-2026,30,1218.6,24372,25590.6,-,321,11-02-2026,30,1218.6,24372,25590.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.7,-,1.7,1000,306,1700,2006,-,09-02-2026,1000,306,1700,2006,-,321,11-02-2026,1000,306,1700,2006,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,500,216,1200,1416,-,09-02-2026,500,216,1200,1416,-,321,11-02-2026,500,216,1200,1416,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,600,311.04,1728,2039.04,-,09-02-2026,600,311.04,1728,2039.04,-,321,11-02-2026,600,311.04,1728,2039.04,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,500,99,550,649,-,09-02-2026,500,99,550,649,-,321,11-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000023,44190010,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,1000,5.5,110,115.5,-,09-02-2026,1000,5.5,110,115.5,-,321,11-02-2026,1000,5.5,110,115.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1,-,1,200,36,200,236,-,09-02-2026,200,36,200,236,-,321,11-02-2026,200,36,200,236,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,2000,140.4,780,920.4,-,09-02-2026,2000,140.4,780,920.4,-,321,11-02-2026,2000,140.4,780,920.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,09-02-2026,500,99,550,649,-,321,11-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000031,,Kitchen Roll 1 Kg,CT_30,DISPOSABLE PACKAGING - KITCHEN ROLL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,115,-,115,5,103.5,575,678.5,-,09-02-2026,5,103.5,575,678.5,-,321,11-02-2026,5,103.5,575,678.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,200,266.76,1482,1748.76,-,09-02-2026,200,266.76,1482,1748.76,-,321,11-02-2026,200,266.76,1482,1748.76,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,09-02-2026,10-02-2026,IN42,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.9,-,6.9,500,621,3450,4071,-,09-02-2026,500,621,3450,4071,-,321,11-02-2026,500,621,3450,4071,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,10-02-2026,11-02-2026,IN75,Received,RAW0000004,,Beans - Ethiopian Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1063.33,-,1063.33,2,106.33,2126.66,2232.99,-,10-02-2026,2,106.33,2126.66,2232.99,-,325,11-02-2026,2,106.33,2126.66,2232.99,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,10-02-2026,11-02-2026,IN75,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3013.33,-,3013.33,0.5,75.33,1506.67,1582,-,10-02-2026,0.5,75.33,1506.665,1582,-,325,11-02-2026,0.5,75.33,1506.67,1582,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,10-02-2026,11-02-2026,IN75,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,10,399.17,7983.3,8382.47,-,10-02-2026,10,399.17,7983.3,8382.47,-,325,11-02-2026,10,399.17,7983.3,8382.47,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,10-02-2026,11-02-2026,IN75,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,40,1624.8,32496,34120.8,-,10-02-2026,40,1624.8,32496,34120.8,-,325,11-02-2026,40,1624.8,32496,34120.8,-,No,0,0.00,0,0,0,0,Received,
